distrito,NumeroHabitantes,unidad_indicador,valor_indicador
Moratalaz,Número de Habitantes,Personas,5.001
Moratalaz,Número de Habitantes,Porcentaje,"28,22"
Moratalaz,Número de Habitantes,Personas,3.233
Moratalaz,Número de Habitantes,Porcentaje,"18,24"
Moratalaz,Número de Habitantes,Personas,1.754
Moratalaz,Número de Habitantes,Porcentaje,"9,9"
Moratalaz,Número de Habitantes,Personas,4.987
Moratalaz,Número de Habitantes,Porcentaje,"27,51"
Moratalaz,Número de Habitantes,Personas,2.058
Moratalaz,Número de Habitantes,Porcentaje,"11,61"
Moratalaz,Número de Habitantes,Proporción,"0,11"
Moratalaz,Número de Habitantes,Proporción,"0,28"
Moratalaz,Número de Habitantes,Proporción,"0,35"
Moratalaz,Número de Habitantes,Indice,64
Moratalaz,Número de Habitantes,Personas,16.074
Moratalaz,Número de Habitantes,Porcentaje,"90,69"
Moratalaz,Número de Habitantes,Personas,7.385
Moratalaz,Número de Habitantes,Porcentaje,"45,94"
Moratalaz,Número de Habitantes,Personas,8.689
Moratalaz,Número de Habitantes,Porcentaje,"54,06"
Moratalaz,Número de Habitantes,Personas,1.877
Moratalaz,Número de Habitantes,Porcentaje,"10,59"
Moratalaz,Número de Habitantes,Personas,800
Moratalaz,Número de Habitantes,Porcentaje,"42,62"
Moratalaz,Número de Habitantes,Personas,1.077
Moratalaz,Número de Habitantes,Porcentaje,"57,38"
Moratalaz,Número de Habitantes,Proporción,"7,49"
Moratalaz,Número de Habitantes,Personas,172
Moratalaz,Número de Habitantes,Porcentaje,"0,09"
Moratalaz,Número de Habitantes,Personas,180
Moratalaz,Número de Habitantes,Porcentaje,"0,1"
Moratalaz,Número de Habitantes,Habitantes,17.372
Moratalaz,Número de Habitantes,Habitantes,7.889
Moratalaz,Número de Habitantes,Porcentaje,"45,41"
Moratalaz,Número de Habitantes,Habitantes,9.483
Moratalaz,Número de Habitantes,Porcentaje,"54,59"
Moratalaz,Número de Habitantes,Personas,2.033
Moratalaz,Número de Habitantes,Porcentaje,"11,7"
Moratalaz,Número de Habitantes,Personas,2.661
Moratalaz,Número de Habitantes,Porcentaje,"15,32"
Moratalaz,Número de Habitantes,Personas,3.551
Moratalaz,Número de Habitantes,Porcentaje,"20,44"
Moratalaz,Número de Habitantes,Personas,4.847
Moratalaz,Número de Habitantes,Porcentaje,"27,9"
Moratalaz,Número de Habitantes,Personas,2.246
Moratalaz,Número de Habitantes,Porcentaje,"12,93"
Moratalaz,Número de Habitantes,Personas,2.034
Moratalaz,Número de Habitantes,Porcentaje,"11,71"
Moratalaz,Número de Habitantes,Personas,4.280
Moratalaz,Número de Habitantes,Porcentaje,"25,87"
Moratalaz,Número de Habitantes,Personas,2.180
Moratalaz,Número de Habitantes,Porcentaje,"12,55"
Moratalaz,Número de Habitantes,Proporción,"0,12"
Moratalaz,Número de Habitantes,Proporción,"0,25"
Moratalaz,Número de Habitantes,Proporción,"0,46"
Moratalaz,Número de Habitantes,Indice,60
Moratalaz,Número de Habitantes,Personas,14.783
Moratalaz,Número de Habitantes,Porcentaje,"85,1"
Moratalaz,Número de Habitantes,Personas,6.737
Moratalaz,Número de Habitantes,Porcentaje,"45,57"
Moratalaz,Número de Habitantes,Personas,8.046
Moratalaz,Número de Habitantes,Porcentaje,"54,43"
Moratalaz,Número de Habitantes,Personas,2.736
Moratalaz,Número de Habitantes,Porcentaje,"15,75"
Moratalaz,Número de Habitantes,Personas,1.198
Moratalaz,Número de Habitantes,Porcentaje,"43,79"
Moratalaz,Número de Habitantes,Personas,1.538
Moratalaz,Número de Habitantes,Porcentaje,"56,21"
Moratalaz,Número de Habitantes,Proporción,"11,5"
Moratalaz,Número de Habitantes,Personas,251
Moratalaz,Número de Habitantes,Porcentaje,"0,09"
Moratalaz,Número de Habitantes,Personas,360
Moratalaz,Número de Habitantes,Porcentaje,"0,13"
Moratalaz,Número de Habitantes,Habitantes,16.928
Moratalaz,Número de Habitantes,Habitantes,7.443
Moratalaz,Número de Habitantes,Porcentaje,"43,97"
Moratalaz,Número de Habitantes,Habitantes,9.485
Moratalaz,Número de Habitantes,Porcentaje,"56,03"
Moratalaz,Número de Habitantes,Personas,1.790
Moratalaz,Número de Habitantes,Porcentaje,"10,57"
Moratalaz,Número de Habitantes,Personas,2.193
Moratalaz,Número de Habitantes,Porcentaje,"12,95"
Moratalaz,Número de Habitantes,Personas,3.256
Moratalaz,Número de Habitantes,Porcentaje,"19,23"
Moratalaz,Número de Habitantes,Personas,4.809
Moratalaz,Número de Habitantes,Porcentaje,"28,41"
Moratalaz,Número de Habitantes,Personas,2.559
Moratalaz,Número de Habitantes,Porcentaje,"15,12"
Moratalaz,Número de Habitantes,Personas,2.321
Moratalaz,Número de Habitantes,Porcentaje,"13,71"
Moratalaz,Número de Habitantes,Personas,4.880
Moratalaz,Número de Habitantes,Porcentaje,"29,93"
Moratalaz,Número de Habitantes,Personas,1.968
Moratalaz,Número de Habitantes,Porcentaje,"11,63"
Moratalaz,Número de Habitantes,Proporción,"0,11"
Moratalaz,Número de Habitantes,Proporción,"0,29"
Moratalaz,Número de Habitantes,Proporción,"0,46"
Moratalaz,Número de Habitantes,Indice,69
Moratalaz,Número de Habitantes,Personas,15.000
Moratalaz,Número de Habitantes,Porcentaje,"88,61"
Moratalaz,Número de Habitantes,Personas,6.605
Moratalaz,Número de Habitantes,Porcentaje,"44,03"
Moratalaz,Número de Habitantes,Personas,8.395
Moratalaz,Número de Habitantes,Porcentaje,"55,97"
Moratalaz,Número de Habitantes,Personas,2.122
Moratalaz,Número de Habitantes,Porcentaje,"12,54"
Moratalaz,Número de Habitantes,Personas,917
Moratalaz,Número de Habitantes,Porcentaje,"43,21"
Moratalaz,Número de Habitantes,Personas,1.205
Moratalaz,Número de Habitantes,Porcentaje,"56,79"
Moratalaz,Número de Habitantes,Proporción,"8,64"
Moratalaz,Número de Habitantes,Personas,223
Moratalaz,Número de Habitantes,Porcentaje,"0,11"
Moratalaz,Número de Habitantes,Personas,303
Moratalaz,Número de Habitantes,Porcentaje,"0,14"
Ciudad Lineal,Número de Habitantes,Habitantes,217.816
Ciudad Lineal,Número de Habitantes,Habitantes,99.004
Ciudad Lineal,Número de Habitantes,Porcentaje,"45,45"
Ciudad Lineal,Número de Habitantes,Habitantes,118.812
Ciudad Lineal,Número de Habitantes,Porcentaje,"54,55"
Ciudad Lineal,Número de Habitantes,Personas,24.705
Ciudad Lineal,Número de Habitantes,Porcentaje,"11,34"
Ciudad Lineal,Número de Habitantes,Personas,34.645
Ciudad Lineal,Número de Habitantes,Porcentaje,"15,91"
Ciudad Lineal,Número de Habitantes,Personas,45.615
Ciudad Lineal,Número de Habitantes,Porcentaje,"20,94"
Ciudad Lineal,Número de Habitantes,Personas,63.178
Ciudad Lineal,Número de Habitantes,Porcentaje,"29,01"
Ciudad Lineal,Número de Habitantes,Personas,30.620
Ciudad Lineal,Número de Habitantes,Porcentaje,"14,06"
Ciudad Lineal,Número de Habitantes,Personas,19.053
Ciudad Lineal,Número de Habitantes,Porcentaje,"8,75"
Ciudad Lineal,Número de Habitantes,Personas,49.673
Ciudad Lineal,Número de Habitantes,Porcentaje,"22,83"
Ciudad Lineal,Número de Habitantes,Personas,27.516
Ciudad Lineal,Número de Habitantes,Porcentaje,"12,63"
Ciudad Lineal,Número de Habitantes,Proporción,"0,13"
Ciudad Lineal,Número de Habitantes,Proporción,"0,23"
Ciudad Lineal,Número de Habitantes,Proporción,"0,38"
Ciudad Lineal,Número de Habitantes,Indice,54
Ciudad Lineal,Número de Habitantes,Personas,186.095
Ciudad Lineal,Número de Habitantes,Porcentaje,"85,44"
Ciudad Lineal,Número de Habitantes,Personas,84.723
Ciudad Lineal,Número de Habitantes,Porcentaje,"45,53"
Ciudad Lineal,Número de Habitantes,Personas,101.372
Ciudad Lineal,Número de Habitantes,Porcentaje,"54,47"
Ciudad Lineal,Número de Habitantes,Personas,33.770
Ciudad Lineal,Número de Habitantes,Porcentaje,"15,5"
Ciudad Lineal,Número de Habitantes,Personas,15.242
Ciudad Lineal,Número de Habitantes,Porcentaje,"45,13"
Ciudad Lineal,Número de Habitantes,Personas,18.528
Ciudad Lineal,Número de Habitantes,Porcentaje,"54,87"
Ciudad Lineal,Número de Habitantes,Proporción,"11,27"
Ciudad Lineal,Número de Habitantes,Personas,1.699
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,05"
Ciudad Lineal,Número de Habitantes,Personas,174
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,01"
Ciudad Lineal,Número de Habitantes,Personas,2.103
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,06"
Ciudad Lineal,Número de Habitantes,Personas,3.095
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,09"
Ciudad Lineal,Número de Habitantes,Personas,2.687
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,08"
Ciudad Lineal,Número de Habitantes,Personas,981
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,03"
Ciudad Lineal,Número de Habitantes,Personas,651
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,02"
Ciudad Lineal,Número de Habitantes,Personas,651
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,02"
Ciudad Lineal,Número de Habitantes,Personas,983
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,03"
Ciudad Lineal,Número de Habitantes,Personas,1.749
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,05"
Ciudad Lineal,Número de Habitantes,Personas,2.374
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,07"
Ciudad Lineal,Número de Habitantes,Habitantes,48.631
Ciudad Lineal,Número de Habitantes,Habitantes,21.834
Ciudad Lineal,Número de Habitantes,Porcentaje,"44,9"
Ciudad Lineal,Número de Habitantes,Habitantes,26.797
Ciudad Lineal,Número de Habitantes,Porcentaje,"55,1"
Ciudad Lineal,Número de Habitantes,Personas,5.004
Ciudad Lineal,Número de Habitantes,Porcentaje,"10,29"
Ciudad Lineal,Número de Habitantes,Personas,7.723
Ciudad Lineal,Número de Habitantes,Porcentaje,"15,88"
Ciudad Lineal,Número de Habitantes,Personas,10.681
Ciudad Lineal,Número de Habitantes,Porcentaje,"21,96"
Ciudad Lineal,Número de Habitantes,Personas,13.985
Ciudad Lineal,Número de Habitantes,Porcentaje,"28,76"
Ciudad Lineal,Número de Habitantes,Personas,6.323
Ciudad Lineal,Número de Habitantes,Porcentaje,13
Ciudad Lineal,Número de Habitantes,Personas,4.915
Ciudad Lineal,Número de Habitantes,Porcentaje,"10,11"
Ciudad Lineal,Número de Habitantes,Personas,11.238
Ciudad Lineal,Número de Habitantes,Porcentaje,"23,68"
Ciudad Lineal,Número de Habitantes,Personas,5.496
Ciudad Lineal,Número de Habitantes,Porcentaje,"11,3"
Ciudad Lineal,Número de Habitantes,Proporción,"0,11"
Ciudad Lineal,Número de Habitantes,Proporción,"0,23"
Ciudad Lineal,Número de Habitantes,Proporción,"0,43"
Ciudad Lineal,Número de Habitantes,Indice,53
Ciudad Lineal,Número de Habitantes,Personas,40.192
Ciudad Lineal,Número de Habitantes,Porcentaje,"82,65"
Ciudad Lineal,Número de Habitantes,Personas,17.985
Ciudad Lineal,Número de Habitantes,Porcentaje,"44,75"
Ciudad Lineal,Número de Habitantes,Personas,22.207
Ciudad Lineal,Número de Habitantes,Porcentaje,"55,25"
Ciudad Lineal,Número de Habitantes,Personas,8.699
Ciudad Lineal,Número de Habitantes,Porcentaje,"17,89"
Ciudad Lineal,Número de Habitantes,Personas,3.957
Ciudad Lineal,Número de Habitantes,Porcentaje,"45,49"
Ciudad Lineal,Número de Habitantes,Personas,4.742
Ciudad Lineal,Número de Habitantes,Porcentaje,"54,51"
Ciudad Lineal,Número de Habitantes,Proporción,"13,6"
Ciudad Lineal,Número de Habitantes,Personas,861
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,1"
Ciudad Lineal,Número de Habitantes,Personas,783
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,09"
Ciudad Lineal,Número de Habitantes,Habitantes,63.038
Ciudad Lineal,Número de Habitantes,Habitantes,29.084
Ciudad Lineal,Número de Habitantes,Porcentaje,"46,14"
Ciudad Lineal,Número de Habitantes,Habitantes,33.954
Ciudad Lineal,Número de Habitantes,Porcentaje,"53,86"
Ciudad Lineal,Número de Habitantes,Personas,6.984
Ciudad Lineal,Número de Habitantes,Porcentaje,"11,08"
Ciudad Lineal,Número de Habitantes,Personas,10.347
Ciudad Lineal,Número de Habitantes,Porcentaje,"16,41"
Ciudad Lineal,Número de Habitantes,Personas,13.761
Ciudad Lineal,Número de Habitantes,Porcentaje,"21,83"
Ciudad Lineal,Número de Habitantes,Personas,18.310
Ciudad Lineal,Número de Habitantes,Porcentaje,"29,05"
Ciudad Lineal,Número de Habitantes,Personas,8.555
Ciudad Lineal,Número de Habitantes,Porcentaje,"13,57"
Ciudad Lineal,Número de Habitantes,Personas,5.081
Ciudad Lineal,Número de Habitantes,Porcentaje,"8,06"
Ciudad Lineal,Número de Habitantes,Personas,13.636
Ciudad Lineal,Número de Habitantes,Porcentaje,"21,78"
Ciudad Lineal,Número de Habitantes,Personas,7.775
Ciudad Lineal,Número de Habitantes,Porcentaje,"12,33"
Ciudad Lineal,Número de Habitantes,Proporción,"0,12"
Ciudad Lineal,Número de Habitantes,Proporción,"0,22"
Ciudad Lineal,Número de Habitantes,Proporción,"0,37"
Ciudad Lineal,Número de Habitantes,Indice,51
Ciudad Lineal,Número de Habitantes,Personas,51.565
Ciudad Lineal,Número de Habitantes,Porcentaje,"81,8"
Ciudad Lineal,Número de Habitantes,Personas,23.852
Ciudad Lineal,Número de Habitantes,Porcentaje,"46,26"
Ciudad Lineal,Número de Habitantes,Personas,27.713
Ciudad Lineal,Número de Habitantes,Porcentaje,"53,74"
Ciudad Lineal,Número de Habitantes,Personas,11.956
Ciudad Lineal,Número de Habitantes,Porcentaje,"18,97"
Ciudad Lineal,Número de Habitantes,Personas,5.547
Ciudad Lineal,Número de Habitantes,Porcentaje,"46,4"
Ciudad Lineal,Número de Habitantes,Personas,6.409
Ciudad Lineal,Número de Habitantes,Porcentaje,"53,6"
Ciudad Lineal,Número de Habitantes,Proporción,"14,78"
Ciudad Lineal,Número de Habitantes,Personas,1.020
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,09"
Ciudad Lineal,Número de Habitantes,Personas,973
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,08"
Ciudad Lineal,Número de Habitantes,Habitantes,24.757
Ciudad Lineal,Número de Habitantes,Habitantes,10.993
Ciudad Lineal,Número de Habitantes,Porcentaje,"44,4"
Ciudad Lineal,Número de Habitantes,Habitantes,13.764
Ciudad Lineal,Número de Habitantes,Porcentaje,"55,6"
Ciudad Lineal,Número de Habitantes,Personas,2.540
Ciudad Lineal,Número de Habitantes,Porcentaje,"10,26"
Ciudad Lineal,Número de Habitantes,Personas,3.954
Ciudad Lineal,Número de Habitantes,Porcentaje,"15,97"
Ciudad Lineal,Número de Habitantes,Personas,5.779
Ciudad Lineal,Número de Habitantes,Porcentaje,"23,34"
Ciudad Lineal,Número de Habitantes,Personas,7.135
Ciudad Lineal,Número de Habitantes,Porcentaje,"28,82"
Ciudad Lineal,Número de Habitantes,Personas,3.064
Ciudad Lineal,Número de Habitantes,Porcentaje,"12,38"
Ciudad Lineal,Número de Habitantes,Personas,2.285
Ciudad Lineal,Número de Habitantes,Porcentaje,"9,23"
Ciudad Lineal,Número de Habitantes,Personas,5.349
Ciudad Lineal,Número de Habitantes,Porcentaje,"22,19"
Ciudad Lineal,Número de Habitantes,Personas,2.817
Ciudad Lineal,Número de Habitantes,Porcentaje,"11,38"
Ciudad Lineal,Número de Habitantes,Proporción,"0,11"
Ciudad Lineal,Número de Habitantes,Proporción,"0,22"
Ciudad Lineal,Número de Habitantes,Proporción,"0,44"
Ciudad Lineal,Número de Habitantes,Indice,49
Ciudad Lineal,Número de Habitantes,Personas,20.150
Ciudad Lineal,Número de Habitantes,Porcentaje,"81,39"
Ciudad Lineal,Número de Habitantes,Personas,8.907
Ciudad Lineal,Número de Habitantes,Porcentaje,"44,2"
Ciudad Lineal,Número de Habitantes,Personas,11.243
Ciudad Lineal,Número de Habitantes,Porcentaje,"55,8"
Ciudad Lineal,Número de Habitantes,Personas,5.001
Ciudad Lineal,Número de Habitantes,Porcentaje,"20,2"
Ciudad Lineal,Número de Habitantes,Personas,2.213
Ciudad Lineal,Número de Habitantes,Porcentaje,"44,25"
Ciudad Lineal,Número de Habitantes,Personas,2.788
Ciudad Lineal,Número de Habitantes,Porcentaje,"55,75"
Ciudad Lineal,Número de Habitantes,Proporción,"15,19"
Ciudad Lineal,Número de Habitantes,Personas,493
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,1"
Ciudad Lineal,Número de Habitantes,Personas,303
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,06"
Ciudad Lineal,Número de Habitantes,Habitantes,20.831
Ciudad Lineal,Número de Habitantes,Habitantes,9.250
Ciudad Lineal,Número de Habitantes,Porcentaje,"44,4"
Ciudad Lineal,Número de Habitantes,Habitantes,11.581
Ciudad Lineal,Número de Habitantes,Porcentaje,"55,6"
Ciudad Lineal,Número de Habitantes,Personas,2.275
Ciudad Lineal,Número de Habitantes,Porcentaje,"10,92"
Ciudad Lineal,Número de Habitantes,Personas,2.970
Ciudad Lineal,Número de Habitantes,Porcentaje,"14,26"
Ciudad Lineal,Número de Habitantes,Personas,4.527
Ciudad Lineal,Número de Habitantes,Porcentaje,"21,73"
Ciudad Lineal,Número de Habitantes,Personas,6.034
Ciudad Lineal,Número de Habitantes,Porcentaje,"28,97"
Ciudad Lineal,Número de Habitantes,Personas,2.919
Ciudad Lineal,Número de Habitantes,Porcentaje,"14,01"
Ciudad Lineal,Número de Habitantes,Personas,2.106
Ciudad Lineal,Número de Habitantes,Porcentaje,"10,11"
Ciudad Lineal,Número de Habitantes,Personas,5.025
Ciudad Lineal,Número de Habitantes,Porcentaje,"23,81"
Ciudad Lineal,Número de Habitantes,Personas,2.575
Ciudad Lineal,Número de Habitantes,Porcentaje,"12,36"
Ciudad Lineal,Número de Habitantes,Proporción,"0,12"
Ciudad Lineal,Número de Habitantes,Proporción,"0,24"
Ciudad Lineal,Número de Habitantes,Proporción,"0,42"
Ciudad Lineal,Número de Habitantes,Indice,56
Ciudad Lineal,Número de Habitantes,Personas,18.073
Ciudad Lineal,Número de Habitantes,Porcentaje,"86,76"
Ciudad Lineal,Número de Habitantes,Personas,8.032
Ciudad Lineal,Número de Habitantes,Porcentaje,"44,44"
Ciudad Lineal,Número de Habitantes,Personas,10.041
Ciudad Lineal,Número de Habitantes,Porcentaje,"55,56"
Ciudad Lineal,Número de Habitantes,Personas,3.079
Ciudad Lineal,Número de Habitantes,Porcentaje,"14,78"
Ciudad Lineal,Número de Habitantes,Personas,1.342
Ciudad Lineal,Número de Habitantes,Porcentaje,"43,59"
Ciudad Lineal,Número de Habitantes,Personas,1.737
Ciudad Lineal,Número de Habitantes,Porcentaje,"56,41"
Ciudad Lineal,Número de Habitantes,Proporción,"9,86"
Ciudad Lineal,Número de Habitantes,Personas,302
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,1"
Ciudad Lineal,Número de Habitantes,Personas,326
Ciudad Lineal,Número de Habitantes,Porcentaje,"0,11"
Ciudad Lineal,Número de Habitantes,Habitantes,17.899
Ciudad Lineal,Número de Habitantes,Habitantes,8.046
Ciudad Lineal,Número de Habitantes,Porcentaje,"44,95"
Ciudad Lineal,Número de Habitantes,Habitantes,9.853
Ciudad Lineal,Número de Habitantes,Porcentaje,"55,05"
Ciudad Lineal,Número de Habitantes,Personas,2.004
Ciudad Lineal,Número de Habitantes,Porcentaje,"11,2"
